case_idx,query_field,query,target_path,target_in_index,category,hit_top5,rank,result_paths
52,simple_task_zh,我想参考一个如何自动化验证ECU变体识别结果的CAPL示例。,CAPLFunctions/Diagnostics/CAPLfunctionsExampleAutomaticVariantIdentification.md,True,查询具体的函数/方法,True,10.0,"['CAPLFunctions/Diagnostics/Functions/CAPLfunctionDiagStartVariantIdentification.md', 'CANoeCANalyzer/Diagnostics/VariantCodingWindow/VariantCodingWindow.md', 'CAPLFunctions/Diagnostics/Functions/CAPLfunctionDiagGetIdentifiedVariant.md', 'CAPLFunctions/Obsolete/Functions/CAPLfunctionDiagMarkECU.md', 'CAPLFunctions/Obsolete/Functions/CAPLfunctionDiagSetECUPresent.md', 'CAPLFunctions/Diagnostics/CAPLfunctionsDiagnosticsECUImplementation.md', 'CAPLFunctions/KLine/Functions/CAPLfunctionDiagInitEcuSimulation.md', 'CANoeCANalyzer/Diagnostics/Test/DiagnosticsAutomaticVariantIdentification.md', 'CAPLFunctions/Test/Functions/CAPLfunctionTestWaitForDiagSetIdentifiedVariant.md', 'CAPLFunctions/Diagnostics/CAPLfunctionsExampleAutomaticVariantIdentification.md', 'CAPLFunctions/Diagnostics/CAPLDiagnosticStartPage.md', 'CAPLFunctions/Diagnostics/Functions/CAPLfunctionDiagGetConfiguredVariant.md', 'CAPLFunctions/Obsolete/Functions/CAPLfunctionDiagUnmarkECU.md', 'CANoeCANalyzer/Diagnostics/VariantCodingWindow/VariantCodingWindowToolbar.md', 'CAPLFunctions/Obsolete/Functions/CAPLfunctionDiagIsMarked.md']"
52,complex_task_zh,我需要编写一个测试用例，在连接ECU后自动执行变体识别并核对结果是否符合预期。我想通过示例了解如何调用诊断API获取当前配置的变体（Qualifier）、启动识别算法，并使用测试等待函数周期性检查识别是否成功、是否超时或者识别到了错误的变体。,CAPLFunctions/Diagnostics/CAPLfunctionsExampleAutomaticVariantIdentification.md,True,查询具体的函数/方法,True,3.0,"['CAPLFunctions/Diagnostics/Functions/CAPLfunctionDiagStartVariantIdentification.md', 'CAPLFunctions/Test/Functions/CAPLfunctionTestWaitForDiagSetIdentifiedVariant.md', 'CAPLFunctions/Diagnostics/CAPLfunctionsExampleAutomaticVariantIdentification.md', 'CAPLFunctions/Test/Functions/CAPLfunctionTestWaitForDiagVariantIdentificationCompleted.md', 'CANoeCANalyzer/Diagnostics/Test/DiagnosticsAutomaticVariantIdentification.md', 'CAPLFunctions/Diagnostics/Functions/CAPLfunctionDiagGetIdentifiedVariant.md', 'CAPLFunctions/Diagnostics/Functions/CAPLfunctionDiagGetConfiguredVariant.md', 'CAPLFunctions/Test/Functions/CAPLfunctionTestWaitForDiagChangedActiveVariant.md', 'CAPLFunctions/Test/Functions/CAPLfunctionTestJoinDiagVariantIdentificationCompleted.md', 'CAPLFunctions/Diagnostics/CAPLDiagnosticStartPage.md', 'SampConf/SampConfsDiagnostics.md', 'CANoeCANalyzer/Diagnostics/VariantCodingWindow/VariantCodingWindow.md', 'CAPLFunctions/Diagnostics/Functions/CAPLfunctionDiagGetActiveVariant.md', 'CANoeCANalyzer/Diagnostics/VariantCodingWindow/VariantCodingWindowToolbar.md', 'CANoeCANalyzer/Diagnostics/VariantCodingWindow/VariantCodingWindowColumns.md']"
52,simple_task_en,I want to refer to a CAPL example of how to automatically verify ECU variant identification results.,CAPLFunctions/Diagnostics/CAPLfunctionsExampleAutomaticVariantIdentification.md,True,查询具体的函数/方法,True,3.0,"['CAPLFunctions/Diagnostics/Functions/CAPLfunctionDiagStartVariantIdentification.md', 'CAPLFunctions/Diagnostics/Functions/CAPLfunctionDiagGetIdentifiedVariant.md', 'CAPLFunctions/Diagnostics/CAPLfunctionsExampleAutomaticVariantIdentification.md', 'CAPLFunctions/Test/Functions/CAPLfunctionTestWaitForDiagSetIdentifiedVariant.md', 'CAPLFunctions/Diagnostics/Functions/CAPLfunctionDiagGetConfiguredVariant.md', 'CANoeCANalyzer/Diagnostics/VariantCodingWindow/VariantCodingWindow.md', 'CAPLFunctions/Obsolete/Functions/CAPLfunctionDiagSetECUPresent.md', 'CAPLFunctions/Obsolete/Functions/CAPLfunctionDiagMarkECU.md', 'CAPLFunctions/Test/Functions/CAPLfunctionTestJoinDiagVariantIdentificationCompleted.md', 'CANoeCANalyzer/Diagnostics/Test/DiagnosticsAutomaticVariantIdentification.md', 'CAPLFunctions/Test/Functions/CAPLfunctionTestWaitForDiagVariantIdentificationCompleted.md', 'CANoeCANalyzer/J1939/blocks/j1939scanner/sections/ecuInfo.md', 'CAPLFunctions/Obsolete/Functions/CAPLfunctionDiagUnmarkECU.md', 'CANoeCANalyzer/Diagnostics/VariantCodingWindow/VariantCodingWindowToolbar.md', 'CAPLFunctions/Test/Functions/CAPLfunctionTestWaitForDiagChangedActiveVariant.md']"
52,complex_task_en,"I need to write a test case that automatically performs variant identification after connecting to an ECU and checks if the result matches expectations. I want to learn through an example how to call diagnostic APIs to retrieve the currently configured variant (Qualifier), start the identification algorithm, and use test wait functions to periodically check if the identification was successful, timed out, or identified a wrong variant.",CAPLFunctions/Diagnostics/CAPLfunctionsExampleAutomaticVariantIdentification.md,True,查询具体的函数/方法,True,2.0,"['CAPLFunctions/Test/Functions/CAPLfunctionTestWaitForDiagVariantIdentificationCompleted.md', 'CAPLFunctions/Diagnostics/CAPLfunctionsExampleAutomaticVariantIdentification.md', 'CAPLFunctions/Diagnostics/Functions/CAPLfunctionDiagStartVariantIdentification.md', 'CAPLFunctions/Test/Functions/CAPLfunctionTestWaitForDiagSetIdentifiedVariant.md', 'CANoeCANalyzer/Diagnostics/Test/DiagnosticsAutomaticVariantIdentification.md', 'CAPLFunctions/Diagnostics/Functions/CAPLfunctionDiagGetIdentifiedVariant.md', 'CAPLFunctions/Test/Functions/CAPLfunctionTestJoinDiagVariantIdentificationCompleted.md', 'CAPLFunctions/Test/Functions/CAPLfunctionTestWaitForDiagChangedActiveVariant.md', 'CAPLFunctions/Diagnostics/Functions/CAPLfunctionDiagGetConfiguredVariant.md', 'CAPLFunctions/Diagnostics/Functions/CAPLfunctionDiagGetActiveVariant.md', 'CANoeCANalyzer/Diagnostics/VariantCodingWindow/VariantCodingWindow.md', 'CANoeCANalyzer/Test/TestVariants.md', 'CANoeCANalyzer/Diagnostics/VariantCodingWindow/VariantCodingWindowToolbar.md', 'CANoeCANalyzer/Test/TestModules/XML/XMLTestModuleVariants.md', 'CAPLFunctions/Test/Functions/CAPLfunctionTestWaitForDiagAuthCompleted.md']"
53,simple_task_zh,我想查询如何在ADAS测试中等待特定目标物体进入本车车道。,CAPLFunctions/ADAS/CAPLfunctionADASTestWaitForADASObjectInSameLane.md,True,查询具体的函数/方法,True,1.0,"['CAPLFunctions/ADAS/CAPLfunctionADASTestWaitForADASObjectInSameLane.md', 'CAPLFunctions/ADAS/CAPLfunctionADASTestWaitForADASObjectInLane.md', 'CANoeCANalyzer/ADAS/Procedures/ADASProcTest/ADASTFSAPI.md', 'CAPLFunctions/ADAS/CAPLfunctionADASTestWaitForADASObjectLaneSwitch.md', 'CAPLFunctions/ADAS/CAPLfunctionADASTestWaitForADASTimeToImpact.md', 'CAPLFunctions/ADAS/CAPLfunctionADASTestWaitForSpeed.md', 'CANoeCANalyzer/ADAS/ADAS.md', 'CANoeCANalyzer/ADAS/Basics/ADASConcept.md', 'CAPLFunctions/Other/CAPLfunctionsNewOverview.md', 'CAPLFunctions/ADAS/CAPLfunctionADASTestWaitForDistance.md', 'CAPLFunctions/Test/CAPLfunctionsTFSOverview.md', 'SampConf/ADAS/ADASSystemScenario.md', 'CANoeCANalyzer/ADAS/Basics/ADASUseCases.md', 'SampConf/ADAS/SampleConfsADAS.md', 'CANoeCANalyzer/ADAS/Procedures/ADASProceduresOverview.md']"
53,complex_task_zh,在驾驶辅助系统测试中，我需要探测特定ID的移动物体何时完全进入本车（Ego Vehicle）所在车道。我想了解TestWaitForADASObjectInSameLane函数的使用方法，包括如何指定MovingObject的GroundTruthId、如何设置超时时间以及该函数的返回值含义。,CAPLFunctions/ADAS/CAPLfunctionADASTestWaitForADASObjectInSameLane.md,True,查询具体的函数/方法,True,1.0,"['CAPLFunctions/ADAS/CAPLfunctionADASTestWaitForADASObjectInSameLane.md', 'CAPLFunctions/ADAS/CAPLfunctionADASTestWaitForADASObjectInLane.md', 'CAPLFunctions/ADAS/CAPLfunctionADASTestWaitForADASObjectLaneSwitch.md', 'CANoeCANalyzer/ADAS/Procedures/ADASProcTest/ADASTFSAPI.md', 'CAPLFunctions/ADAS/CAPLfunctionADASTestWaitForSpeed.md', 'CAPLFunctions/ADAS/CAPLfunctionADASTestWaitForADASTimeToImpact.md', 'CAPLFunctions/Test/CAPLfunctionsTFSOverview.md', 'CAPLFunctions/ADAS/CAPLfunctionADASTestGetWaitDetectedObject.md', 'CAPLFunctions/Other/CAPLfunctionsNewOverview.md', 'CAPLFunctions/ADAS/CAPLfunctionADASTestWaitForDistance.md', 'CAPLFunctions/Test/Functions/CAPLfunctionChkCreateADASEgoVehicleLaneViolation.md', 'TestCommands/CheckDescriptions/CDADASEgoVehicleLaneViolation.md', 'TestCommands/CheckDescriptions/CDADASTimeToImpactObservation.md', 'CAPLFunctions/Test/Functions/CAPLfunctionChkCreateADASDetectedObjectsDistanceViolation.md', 'CAPLFunctions/Test/Functions/CAPLfunctionChkCreateADASDetectedObjectsSpeedViolation.md']"
53,simple_task_en,I want to query how to wait for a specific target object to enter the ego vehicle's lane in ADAS testing.,CAPLFunctions/ADAS/CAPLfunctionADASTestWaitForADASObjectInSameLane.md,True,查询具体的函数/方法,True,1.0,"['CAPLFunctions/ADAS/CAPLfunctionADASTestWaitForADASObjectInSameLane.md', 'CAPLFunctions/ADAS/CAPLfunctionADASTestWaitForADASObjectInLane.md', 'CAPLFunctions/ADAS/CAPLfunctionADASTestWaitForADASObjectLaneSwitch.md', 'TestCommands/CheckDescriptions/CDADASEgoVehicleLaneViolation.md', 'CAPLFunctions/Other/CAPLfunctionsNewOverview.md', 'CAPLFunctions/Test/Functions/CAPLfunctionChkCreateADASEgoVehicleLaneViolation.md', 'CANoeCANalyzer/ADAS/Procedures/ADASProcTest/ADASTFSAPI.md', 'CAPLFunctions/ADAS/CAPLfunctionADASTestWaitForSpeed.md', 'CAPLFunctions/ADAS/CAPLfunctionADASTestWaitForADASTimeToImpact.md', 'CAPLFunctions/Test/CAPLfunctionsTFSOverview.md', 'CAPLFunctions/ADAS/CAPLfunctionADASTestWaitForDistance.md', 'CAPLFunctions/ADAS/CAPLfunctionADASTestGetWaitDetectedObject.md', 'TestCommands/CheckDescriptions/CDADASTimeToImpactObservation.md', 'CAPLFunctions/Test/Functions/CAPLfunctionChkCreateADASDetectedObjectsDistanceViolation.md', 'CAPLFunctions/Test/Functions/CAPLfunctionChkCreateADASDetectedObjectsSpeedViolation.md']"
53,complex_task_en,"In driver assistance system testing, I need to detect when a moving object with a specific ID completely enters the same lane as the ego vehicle. I want to know about the usage of the TestWaitForADASObjectInSameLane function, including how to specify the GroundTruthId of the MovingObject, how to set the timeout, and the meaning of its return values.",CAPLFunctions/ADAS/CAPLfunctionADASTestWaitForADASObjectInSameLane.md,True,查询具体的函数/方法,True,1.0,"['CAPLFunctions/ADAS/CAPLfunctionADASTestWaitForADASObjectInSameLane.md', 'CAPLFunctions/ADAS/CAPLfunctionADASTestWaitForADASObjectInLane.md', 'CAPLFunctions/ADAS/CAPLfunctionADASTestWaitForADASObjectLaneSwitch.md', 'CANoeCANalyzer/ADAS/Procedures/ADASProcTest/ADASTFSAPI.md', 'CAPLFunctions/ADAS/CAPLfunctionADASTestWaitForSpeed.md', 'CAPLFunctions/Test/CAPLfunctionsTFSOverview.md', 'CAPLFunctions/ADAS/CAPLfunctionADASTestGetWaitDetectedObject.md', 'CAPLFunctions/Other/CAPLfunctionsNewOverview.md', 'CAPLFunctions/ADAS/CAPLfunctionADASTestWaitForDistance.md', 'CAPLFunctions/ADAS/CAPLfunctionADASTestWaitForADASTimeToImpact.md', 'TestCommands/CheckDescriptions/CDADASEgoVehicleLaneViolation.md', 'CAPLFunctions/Test/Functions/CAPLfunctionChkCreateADASEgoVehicleLaneViolation.md', 'CAPLFunctions/Test/Functions/CAPLfunctionChkCreateADASDetectedObjectsDistanceViolation.md', 'CAPLFunctions/Test/Functions/CAPLfunctionChkCreateADASDetectedObjectsSpeedViolation.md', 'TestCommands/CheckDescriptions/CDADASTimeToImpactObservation.md']"
54,simple_task_zh,我想了解如何使用CAPL函数在ADAS测量中等待满足特定相对速度条件的 Detected Object。,CAPLFunctions/ADAS/CAPLfunctionADASTestWaitForSpeed.md,True,查询具体的函数/方法,True,1.0,"['CAPLFunctions/ADAS/CAPLfunctionADASTestWaitForSpeed.md', 'CANoeCANalyzer/ADAS/Procedures/ADASProcTest/ADASTFSAPI.md', 'CAPLFunctions/Test/CAPLfunctionsTFSOverview.md', 'CAPLFunctions/ADAS/CAPLfunctionADASTestGetWaitDetectedObject.md', 'CAPLFunctions/Other/CAPLfunctionsNewOverview.md', 'CAPLFunctions/ADAS/CAPLfunctionADASTestWaitForADASTimeToImpact.md', 'TestCommands/CheckDescriptions/CDADASDetObjSpeedObservation.md', 'CAPLFunctions/ADAS/CAPLfunctionADASGetDetectedObjectsCondtional.md', 'CAPLFunctions/ADAS/CAPLfunctionADASTestWaitForDistance.md', 'CAPLFunctions/ADAS/CAPLfunctionsADASOverview.md', 'CAPLFunctions/Test/Functions/CAPLfunctionChkCreateADASDetectedObjectsSpeedViolation.md', 'TestCommands/CheckDescriptions/CDADASSpeedToObjectsViolation.md', 'CAPLFunctions/Test/Functions/CAPLfunctionChkCreateADASSpeedToObjectsViolation.md', 'CAPLFunctions/Test/Functions/CAPLfunctionChkCreateADASDetectedObjectsTimeToCollisionViolation.md', 'CAPLFunctions/Test/Functions/CAPLfunctionChkCreateADASDetectedObjectsDistanceViolation.md']"
54,complex_task_zh,我正在测试传感器感知能力，需要捕获某个以特定相对速度（如大于30m/s并靠近传感器）运动的物体。我想查阅TestWaitForADASSpeed函数，了解其两种调用形式的区别，如何设置速度阈值（Threshold）和方向（靠近为负，远离为正），以及如何通过TrackingId锁定特定目标。,CAPLFunctions/ADAS/CAPLfunctionADASTestWaitForSpeed.md,True,查询具体的函数/方法,True,1.0,"['CAPLFunctions/ADAS/CAPLfunctionADASTestWaitForSpeed.md', 'CAPLFunctions/ADAS/CAPLfunctionADASTestWaitForADASTimeToImpact.md', 'CAPLFunctions/ADAS/CAPLfunctionADASTestWaitForDistance.md', 'TestCommands/CheckDescriptions/CDADASDetObjSpeedObservation.md', 'CANoeCANalyzer/ADAS/Procedures/ADASProcTest/ADASTFSAPI.md', 'CAPLFunctions/Test/Functions/CAPLfunctionChkCreateADASDetectedObjectsSpeedViolation.md', 'TestCommands/CheckDescriptions/CDADASSpeedToObjectsViolation.md', 'CAPLFunctions/Test/Functions/CAPLfunctionChkCreateADASSpeedToObjectsViolation.md', 'CAPLFunctions/Other/CAPLfunctionsNewOverview.md', 'CAPLFunctions/ADAS/CAPLfunctionADASTestWaitForADASObjectInSameLane.md', 'CAPLFunctions/Test/CAPLfunctionsTFSOverview.md', 'CAPLFunctions/ADAS/CAPLfunctionADASTestWaitForADASObjectInLane.md', 'CAPLFunctions/Test/Functions/CAPLfunctionChkCreateADASDetectedObjectsTimeToCollisionViolation.md', 'CAPLFunctions/Test/Functions/CAPLfunctionChkCreateADASDetectedObjectsDistanceViolation.md', 'CAPLFunctions/ADAS/CAPLfunctionADASTestWaitForADASObjectLaneSwitch.md']"
54,simple_task_en,I want to know how to use CAPL functions to wait for a Detected Object that meets specific relative speed conditions in ADAS measurements.,CAPLFunctions/ADAS/CAPLfunctionADASTestWaitForSpeed.md,True,查询具体的函数/方法,True,1.0,"['CAPLFunctions/ADAS/CAPLfunctionADASTestWaitForSpeed.md', 'CAPLFunctions/Test/CAPLfunctionsTFSOverview.md', 'CANoeCANalyzer/ADAS/Procedures/ADASProcTest/ADASTFSAPI.md', 'CAPLFunctions/Other/CAPLfunctionsNewOverview.md', 'CAPLFunctions/ADAS/CAPLfunctionADASTestWaitForADASTimeToImpact.md', 'TestCommands/CheckDescriptions/CDADASDetObjSpeedObservation.md', 'CAPLFunctions/ADAS/CAPLfunctionADASTestGetWaitDetectedObject.md', 'CAPLFunctions/ADAS/CAPLfunctionADASTestWaitForDistance.md', 'CAPLFunctions/ADAS/CAPLfunctionADASGetDetectedObjectsCondtional.md', 'TestCommands/CheckDescriptions/CDADASSpeedToObjectsViolation.md', 'CAPLFunctions/Test/Functions/CAPLfunctionChkCreateADASDetectedObjectsSpeedViolation.md', 'CAPLFunctions/ADAS/CAPLfunctionsADASOverview.md', 'CAPLFunctions/Test/Functions/CAPLfunctionChkCreateADASSpeedToObjectsViolation.md', 'CAPLFunctions/Test/Functions/CAPLfunctionChkCreateADASDetectedObjectsTimeToCollisionViolation.md', 'CAPLFunctions/Test/Functions/CAPLfunctionChkCreateADASDetectedObjectsDistanceViolation.md']"
54,complex_task_en,"I'm testing sensor perception capabilities and need to capture an object moving at a specific relative speed (e.g., more than 30m/s towards the sensor). I want to consult the TestWaitForADASSpeed function to understand the difference between its two calling forms, how to set the speed threshold and direction (negative for moving towards, positive for moving away), and how to lock onto a specific target via TrackingId.",CAPLFunctions/ADAS/CAPLfunctionADASTestWaitForSpeed.md,True,查询具体的函数/方法,True,1.0,"['CAPLFunctions/ADAS/CAPLfunctionADASTestWaitForSpeed.md', 'TestCommands/CheckDescriptions/CDADASDetObjSpeedObservation.md', 'CAPLFunctions/ADAS/CAPLfunctionADASTestWaitForDistance.md', 'CAPLFunctions/ADAS/CAPLfunctionADASTestWaitForADASTimeToImpact.md', 'TestCommands/CheckDescriptions/CDADASSpeedToObjectsViolation.md', 'CANoeCANalyzer/ADAS/Procedures/ADASProcTest/ADASTFSAPI.md', 'CAPLFunctions/ADAS/CAPLfunctionADASTestWaitForADASObjectInSameLane.md', 'CAPLFunctions/Test/Functions/CAPLfunctionChkCreateADASDetectedObjectsSpeedViolation.md', 'CAPLFunctions/ADAS/CAPLfunctionADASTestWaitForADASObjectInLane.md', 'CAPLFunctions/Test/CAPLfunctionsTFSOverview.md', 'CAPLFunctions/Other/CAPLfunctionsNewOverview.md', 'CAPLFunctions/Test/Functions/CAPLfunctionChkCreateADASSpeedToObjectsViolation.md', 'CAPLFunctions/ADAS/CAPLfunctionADASTestWaitForADASObjectLaneSwitch.md', 'CAPLFunctions/Test/Functions/CAPLfunctionChkCreateADASDetectedObjectsTimeToCollisionViolation.md', 'CAPLFunctions/Test/Functions/CAPLfunctionChkCreateADASDetectedObjectsDistanceViolation.md']"
55,simple_task_zh,我想查询如何在ADAS仿真测试中等待某个目标物体达到指定的距离阈值。,CAPLFunctions/ADAS/CAPLfunctionADASTestWaitForDistance.md,True,查询具体的函数/方法,True,1.0,"['CAPLFunctions/ADAS/CAPLfunctionADASTestWaitForDistance.md', 'CANoeCANalyzer/ADAS/Procedures/ADASProcTest/ADASTFSAPI.md', 'CAPLFunctions/ADAS/CAPLfunctionADASTestWaitForADASTimeToImpact.md', 'CAPLFunctions/ADAS/CAPLfunctionADASTestWaitForSpeed.md', 'CAPLFunctions/ADAS/CAPLfunctionADASTestWaitForADASObjectInSameLane.md', 'CAPLFunctions/ADAS/CAPLfunctionADASTestWaitForADASObjectInLane.md', 'CANoeCANalyzer/ADAS/Basics/ADASConcept.md', 'CAPLFunctions/Test/CAPLfunctionsTFSOverview.md', 'TestCommands/CheckDescriptions/CDADASDetObjDistanceObservation.md', 'TestCommands/CheckDescriptions/CDADASDistanceToObjectsViolation.md', 'CAPLFunctions/Other/CAPLfunctionsNewOverview.md', 'CAPLFunctions/ADAS/CAPLfunctionADASTestGetWaitDetectedObject.md', 'CAPLFunctions/ADAS/CAPLfunctionADASTestWaitForADASObjectLaneSwitch.md', 'CANoeCANalyzer/ADAS/ADAS.md', 'CAPLFunctions/Test/Functions/CAPLfunctionChkCreateADASDetectedObjectsDistanceViolation.md']"
55,complex_task_zh,我需要编写脚本来验证传感器的测距精度，需要探测何时有物体进入30米范围。我想了解TestWaitForADASDistance函数，包括如何设置距离上限或下限（Over/Under）、如何通过TrackingId过滤特定目标，以及该函数的超时处理机制。,CAPLFunctions/ADAS/CAPLfunctionADASTestWaitForDistance.md,True,查询具体的函数/方法,True,1.0,"['CAPLFunctions/ADAS/CAPLfunctionADASTestWaitForDistance.md', 'CAPLFunctions/ADAS/CAPLfunctionADASTestWaitForSpeed.md', 'CAPLFunctions/ADAS/CAPLfunctionADASTestWaitForADASTimeToImpact.md', 'CANoeCANalyzer/ADAS/Procedures/ADASProcTest/ADASTFSAPI.md', 'CAPLFunctions/Test/Functions/CAPLfunctionChkCreateADASDetectedObjectsDistanceViolation.md', 'CAPLFunctions/Test/Functions/CAPLfunctionChkCreateADASDistanceToObjectsViolation.md', 'CAPLFunctions/Test/CAPLfunctionsTFSOverview.md', 'TestCommands/CheckDescriptions/CDADASDetObjDistanceObservation.md', 'CAPLFunctions/ADAS/CAPLfunctionADASTestWaitForADASObjectInLane.md', 'CAPLFunctions/ADAS/CAPLfunctionADASTestWaitForADASObjectInSameLane.md', 'TestCommands/CheckDescriptions/CDADASDistanceToObjectsViolation.md', 'CAPLFunctions/Other/CAPLfunctionsNewOverview.md', 'CAPLFunctions/Test/Functions/CAPLfunctionChkCreateADASDetectedObjectsSpeedViolation.md', 'CAPLFunctions/Test/Functions/CAPLfunctionChkCreateADASDetectedObjectsTimeToCollisionViolation.md', 'CAPLFunctions/ADAS/CAPLfunctionADASTestWaitForADASObjectLaneSwitch.md']"
55,simple_task_en,I want to query how to wait for a target object to reach a specified distance threshold in ADAS simulation testing.,CAPLFunctions/ADAS/CAPLfunctionADASTestWaitForDistance.md,True,查询具体的函数/方法,True,1.0,"['CAPLFunctions/ADAS/CAPLfunctionADASTestWaitForDistance.md', 'CAPLFunctions/ADAS/CAPLfunctionADASTestWaitForADASTimeToImpact.md', 'CAPLFunctions/ADAS/CAPLfunctionADASTestWaitForSpeed.md', 'CANoeCANalyzer/ADAS/Procedures/ADASProcTest/ADASTFSAPI.md', 'CAPLFunctions/ADAS/CAPLfunctionADASTestWaitForADASObjectInSameLane.md', 'TestCommands/CheckDescriptions/CDADASDetObjDistanceObservation.md', 'CAPLFunctions/ADAS/CAPLfunctionADASTestWaitForADASObjectInLane.md', 'TestCommands/CheckDescriptions/CDADASDistanceToObjectsViolation.md', 'CAPLFunctions/Other/CAPLfunctionsNewOverview.md', 'CAPLFunctions/Test/Functions/CAPLfunctionChkCreateADASDistanceToObjectsViolation.md', 'CAPLFunctions/Test/Functions/CAPLfunctionChkCreateADASDetectedObjectsDistanceViolation.md', 'CAPLFunctions/Test/CAPLfunctionsTFSOverview.md', 'CAPLFunctions/ADAS/CAPLfunctionADASTestWaitForADASObjectLaneSwitch.md', 'CAPLFunctions/Test/Functions/CAPLfunctionChkCreateADASDetectedObjectsSpeedViolation.md', 'CAPLFunctions/Test/Functions/CAPLfunctionChkCreateADASDetectedObjectsTimeToCollisionViolation.md']"
